prodID,pName,brand,category,quantityAvailable,price,discount,discountedPrice,profitPerUnit
PR9254,Onlinemaniya Abstract Single Quilts & Comforters Multicolor,Onlinemaniya,"Blankets, Quilts & Dohars",8979,1999.0,60.48,790.0,268.6
PR9255,Buy Clues Abstract Single Quilts & Comforters Gold,Buy Clues,"Blankets, Quilts & Dohars",4836,2950.0,54.27,1349.0,134.9
PR9256,Rajlaxmi Checkered Single Quilts & Comforters Multicolor,Rajlaxmi,"Blankets, Quilts & Dohars",2068,1560.0,39.17,949.0,218.27
PR9257,Bajya Abstract Single Quilts & Comforters MultiColour,Bajya,"Blankets, Quilts & Dohars",3863,2099.0,52.41,999.0,379.62
PR9258,Shoppingtara Abstract Single Quilts & Comforters Light Blue,Shoppingtara,"Blankets, Quilts & Dohars",6881,1350.0,37.56,843.0,92.73
PR9259,Reckler Slim Fit Men's Jeans,Slim,Jeans,4414,10796.0,50.92,5299.0,741.86
PR9260,Allen Solly Junior Slim Fit Girl's Trousers,Slim Fit,Girls Wear,2828,499.0,0.0,499.0,49.9
PR9261,Fashion Centre Double Bed Mosquito Net,Fashion Centre,Baby Mosquito Nets,2209,960.0,0.0,960.0,163.2
PR9262,Offspring Solid Single Blanket Peach,Offspring,Baby Blankets,2765,399.0,23.56,305.0,79.3
PR9263,Reckler Slim Fit Men's Jeans,Slim,Jeans,7263,10796.0,50.92,5299.0,529.9
PR9264,Offspring Solid Single Blanket Pink,Offspring,Baby Blankets,5880,399.0,23.56,305.0,73.2
PR9265,Reckler Slim Fit Men's Jeans,Slim,Jeans,9121,8097.0,51.85,3899.0,818.79
PR9266,Reckler Slim Fit Men's Jeans,Slim,Jeans,4934,8097.0,51.85,3899.0,1442.63
PR9267,Babysid Collections Self Design Single Wrapper Multicolor,Babysid Collections,Baby Blankets,5923,599.0,17.36,495.0,84.15
PR9268,Reckler Slim Fit Men's Jeans,Slim,Jeans,1462,8097.0,51.85,3899.0,740.81
PR9269,Reckler Slim Fit Men's Jeans,Slim,Jeans,6643,10796.0,50.92,5299.0,688.87
PR9270,Offspring Solid Single Blanket Yellow,Offspring,Baby Blankets,6274,399.0,23.56,305.0,100.65
PR9271,Offspring Printed Single Blanket Blue,Offspring,Baby Blankets,3426,399.0,23.56,305.0,57.95
PR9272,Reckler Slim Fit Men's Jeans,Slim,Jeans,5762,10796.0,50.92,5299.0,1854.65
PR9273,"Offspring Embroidered, Solid Single Wrapper White, Green",Offspring,Baby Blankets,1780,399.0,22.31,310.0,40.3
PR9274,Reckler Slim Fit Men's Jeans,Slim,Jeans,4294,10796.0,50.92,5299.0,1112.79
PR9275,Babysid Collections Self Design Single Wrapper Multicolor,Babysid Collections,Baby Blankets,9294,599.0,17.36,495.0,193.05
PR9276,Babysid Collections Self Design Single Wrapper Multicolor,Babysid Collections,Baby Blankets,2217,599.0,17.36,495.0,108.9
PR9277,Offspring Printed Single Wrapper Multicolor,Offspring,Baby Blankets,8968,375.0,22.67,290.0,84.1
PR9278,Ireeya Abstract Single Coral Blanket Blue,Ireeya,Baby Blankets,8729,850.0,37.76,529.0,111.09
PR9279,"Offspring Embroidered, Solid Single Wrapper White, Pink",Offspring,Baby Blankets,6675,399.0,22.31,310.0,86.8
PR9280,Offspring Solid Single Blanket Green,Offspring,Baby Blankets,1950,399.0,23.56,305.0,85.4
PR9281,Offspring Printed Single Wrapper Multicolor,Offspring,Baby Blankets,8311,360.0,16.94,299.0,110.63
PR9282,"Ireeya Abstract Single Coral Blanket White, Purple",Ireeya,Baby Blankets,6350,850.0,37.76,529.0,79.35
PR9283,Carter'S Self Design Single Blanket Multicolor,Carter'S,Baby Blankets,8662,1599.0,38.71,980.0,245.0
PR9284,My NewBorn Solid Single Wrapper Assorted Muti Colors,My NewBorn,Baby Blankets,6922,1999.0,72.49,550.0,55.0
PR9285,Powell Slim Fit Men's Jeans,Slim,Jeans,3426,1599.0,56.29,699.0,153.78
PR9286,Provogue Slim Fit Men's Jeans,Slim,Jeans,4412,2499.0,0.0,2499.0,599.76
PR9287,Provogue Slim Fit Men's Jeans,Slim,Jeans,3369,2599.0,0.0,2599.0,857.67
PR9288,Provogue Slim Fit Men's Jeans,Slim,Jeans,2398,2299.0,0.0,2299.0,781.66
PR9289,Provogue Slim Fit Men's Jeans,Slim,Jeans,1826,2099.0,0.0,2099.0,608.71
PR9290,Nillkin Amazing H Tempered Glass for Htc Desire 516,Nillkin,Screen Protectors,6933,999.0,40.04,599.0,179.7
PR9291,You2Deal Wood & Iron Handicraft Antique Style Home Decor Cycle Gift Item Showpiece  -  25 cm,You2Deal,You2Deal Showpieces,6157,1447.0,68.97,449.0,116.74
PR9292,Marwar Handmade Iron Bicycle Toy Showpiece  -  20 cm,Marwar,Marwar Showpieces,6176,1075.0,16.37,899.0,332.63
PR9293,Scratchgard Original Armour Shield - N830 Screen Guard for Nokia Lumia 830,Scratchgard,Screen Protectors,5630,712.0,0.0,712.0,106.8
PR9294,Marwar Bicycle Toy Showpiece  -  20 cm,Marwar,Marwar Showpieces,5514,1075.0,25.67,799.0,279.65
PR9295,Nillkin NKL-1257 Tempered Glass for Nokia Lumia L830,Nillkin,Screen Protectors,7899,1199.0,71.64,340.0,125.8
PR9296,Digital Marketing NKL-830 Mirror Screen Guard for Nokia Lumia 830,Digital Marketing,Screen Protectors,9321,425.0,74.12,110.0,44.0
PR9297,Funcart Party Time  - Food Grade Plastic,Funcart,Utensils,7020,206.0,25.24,154.0,40.04
PR9298,Nillkin NIMS12 Mirror Screen Guard for Nokia Lumia 530,Nillkin,Screen Protectors,9326,1199.0,58.38,499.0,129.74
PR9299,Gadgetshieldz 1358SPFB Screen Guard for Nokia Lumia 830,Gadgetshieldz,Screen Protectors,7575,899.0,0.0,899.0,152.83
PR9300,"EZ Life Funky 3-Pc Kids Cutlery Set-Pleasing Panda  - Stainless Steel, Food Grade Plastic",EZ Life,Utensils,3480,500.0,20.2,399.0,143.64
PR9301,Total Care TC-L830 Screen Guard for Nokia Lumia 830,Total Care,Screen Protectors,8467,399.0,56.14,175.0,50.75
PR9302,Funcart Frolic Birthday  - Food Grade Plastic,Funcart,Utensils,7309,206.0,25.24,154.0,58.52
PR9303,Nillkin 654 Tempered Glass for Samsung Galaxy S5 Mini,Nillkin,Screen Protectors,7130,1090.0,46.33,585.0,204.75
PR9304,FliFit SG618 Matte Screen Guard for Nokia Lumia 830,FliFit,Screen Protectors,5952,299.0,71.57,85.0,24.65
PR9305,Clear Shield CS-397 Screen Guard for Nokia Lumia 830,Clear Shield,Screen Protectors,4564,275.0,64.0,99.0,26.73
PR9306,Nillkin NKL-1282 Tempered Glass for Sony Xperia T3,Nillkin,Screen Protectors,8415,999.0,50.05,499.0,64.87
PR9307,Karpine Glass Screen Guard for Nokia Lumia 830,Karpine,Screen Protectors,4299,999.0,60.06,399.0,55.86
PR9308,Karpine Clear Screen Guard for Nokia lumia 830,Karpine,Screen Protectors,4714,549.0,72.86,149.0,19.37
PR9309,Chevron NL830 Protection Ultra Clear Screen Guard for Nokia Lumia 830,Chevron,Screen Protectors,2462,249.0,60.24,99.0,28.71
PR9310,Ortel Transparent Screen Guard for Nokia Lumia 830,Ortel,Screen Protectors,3814,490.0,69.59,149.0,44.7
PR9311,Nillkin G09 Tempered Glass for Samsung Galaxy A3(A300),Nillkin,Screen Protectors,5099,1499.0,70.65,440.0,132.0
PR9312,Casotec Super Clear Screen Protector Screen Guard for Nokia Lumia 830,Casotec,Screen Protectors,8225,199.0,60.3,79.0,23.7
PR9313,Total Care TCMTZC1FB Matte Front & Back Protector for Sony Xperia Z1 Compact,Total Care,Screen Protectors,1340,399.0,50.13,199.0,57.71
PR9314,Nillkin Z3-84345 Mirror Screen Guard for Blackberry Z3,Nillkin,Screen Protectors,6380,999.0,40.14,598.0,107.64
PR9315,Rajrang Floral Cushions Cover,Rajrang,Cushion Covers,2639,649.0,23.73,495.0,89.1
PR9316,Nillkin NIMS09 Mirror Screen Guard for LG G3,Nillkin,Screen Protectors,5559,999.0,40.14,598.0,143.52
PR9317,Rajrang Floral Cushions Cover,Rajrang,Cushion Covers,4822,2195.0,34.81,1431.0,286.2
PR9318,Rajrang Floral Cushions Cover,Rajrang,Cushion Covers,6406,2149.0,57.24,919.0,110.28
PR9319,Rajrang Floral Cushions Cover,Rajrang,Cushion Covers,2248,2195.0,34.81,1431.0,257.58
PR9320,Rajrang Floral Cushions Cover,Rajrang,Cushion Covers,8551,2149.0,57.24,919.0,174.61
PR9321,Rajrang Floral Cushions Cover,Rajrang,Cushion Covers,5968,2149.0,59.28,875.0,210.0
PR9322,Rajrang Floral Cushions Cover,Rajrang,Cushion Covers,2097,899.0,41.16,529.0,148.12
PR9323,Rajrang Floral Cushions Cover,Rajrang,Cushion Covers,3970,2149.0,59.28,875.0,218.75
PR9324,Rajrang Floral Cushions Cover,Rajrang,Cushion Covers,7540,2149.0,57.24,919.0,275.7
PR9325,Reckler Slim Fit Men's Jeans,Slim,Jeans,4955,13495.0,51.1,6599.0,1847.72
PR9326,Love Baby Cartoon Set of Towels,Love Baby,Baby Bath Towels,2564,638.0,33.39,425.0,170.0
PR9327,Jack & Jones Slim Fit Men's Jeans,Slim,Jeans,7073,6495.0,40.0,3897.0,857.34
PR9328,Sassoon Cotton Set of Towels,Sassoon,Towels,1219,149.0,0.0,149.0,38.74
PR9329,Mark Home Cotton Bath Towel,Mark Home,Towels,1601,799.0,25.03,599.0,137.77
PR9330,Mintha Cotton Bath Towel,Mintha,Towels,9750,799.0,37.55,499.0,79.84
PR9331,Mark Home Cotton Bath Towel,Mark Home,Towels,3908,799.0,25.03,599.0,233.61
PR9332,Goddess Women Women's Animal Print Casual Shirt,Slim,Western Wear,1625,1299.0,30.02,909.0,354.51
PR9333,Mask Lifestyle Women's Animal Print Casual Shirt,Slim,Western Wear,8365,999.0,52.45,475.0,190.0
PR9334,Mask Lifestyle Women's Animal Print Casual Shirt,Slim,Western Wear,7985,999.0,52.45,475.0,161.5
PR9335,Trend18 Women's Animal Print Casual Shirt,Regular,Western Wear,2877,699.0,35.77,449.0,98.78
PR9336,Love From India Women's Printed Casual Shirt,Regular,Western Wear,2252,1990.0,0.0,1990.0,238.8
PR9337,The Beach Company Women's Animal Print Casual Shirt,Slim,Western Wear,5554,900.0,44.44,500.0,185.0
PR9338,Famous By Payal Kapoor Women's Animal Print Casual Shirt,Regular,Western Wear,9764,999.0,59.96,400.0,52.0
PR9339,"Goddess Women Women's Solid, Self Design Casual Shirt",Slim,Western Wear,7592,1299.0,30.02,909.0,345.42
PR9340,Reckler Slim Fit Men's Jeans,Slim,Jeans,6917,10796.0,50.92,5299.0,900.83
PR9341,Reckler Slim Fit Men's Jeans,Slim,Jeans,1032,10796.0,50.92,5299.0,847.84
PR9342,Reckler Slim Fit Men's Jeans,Slim,Jeans,6480,10796.0,50.92,5299.0,1483.72
PR9343,Police Slim Fit Men's Jeans,Slim,Jeans,8446,1499.0,40.03,899.0,197.78
PR9344,Ollington St. Collection Baby Reusable Diaper With One Insert,Ollington St. Collection,Nappies & Cloth Diapers,2730,599.0,0.0,599.0,89.85
PR9345,Police Slim Fit Men's Jeans,Slim,Jeans,5506,1499.0,40.03,899.0,305.66
PR9346,Police Slim Fit Men's Jeans,Slim,Jeans,6153,1499.0,40.03,899.0,107.88
PR9347,Police Slim Fit Men's Jeans,Slim,Jeans,2264,1499.0,40.03,899.0,215.76
PR9348,Pecanz Men's Printed Casual Shirt,Slim,Shirts,9495,1595.0,5.89,1501.0,375.25
PR9349,Reckler Slim Fit Men's Jeans,Slim,Jeans,4173,10796.0,50.92,5299.0,847.84
PR9350,Police Slim Fit Men's Jeans,Slim,Jeans,9836,1499.0,40.03,899.0,134.85
PR9351,Reckler Slim Fit Men's Jeans,Slim,Jeans,5284,10796.0,50.92,5299.0,900.83
PR9352,Rega IT Asus U33JC-RX044V U33JC-RX067V 90 90 Adapter,Rega IT,Adapters,8172,1399.0,50.04,699.0,181.74
PR9353,Rajrang Animal Cushions Cover,Rajrang,Cushion Covers,3055,2149.0,54.21,984.0,334.56
PR9354,Lapguard Acer Aspire 7535Gzm-82_90 90 Adapter,Lapguard,Adapters,6544,1999.0,52.53,949.0,379.6
PR9355,Police Slim Fit Men's Jeans,Slim,Jeans,6396,1499.0,40.03,899.0,161.82
PR9356,Lapguard SONY VAIO VGN-NW270DB_90 90 Adapter,Lapguard,Adapters,8809,1999.0,52.53,949.0,332.15
PR9357,Rega IT Sony VGN-Z799DHB VGN-Z799DIB 90 90 Adapter,Rega IT,Adapters,6164,1399.0,50.04,699.0,118.83
PR9358,Lapguard HP COMPAQ PAVILION dv7-1200eo 18.5V 3.5A Thick Pin 65 Adapter,Lapguard,Adapters,2381,1999.0,55.03,899.0,143.84
PR9359,Lapguard Hp Pavilion zt3140US_90 90 Adapter,Lapguard,Adapters,1507,1999.0,52.53,949.0,341.64
PR9360,Lapguard Sony VAIO VGN-G2AAPSY_90 90 Adapter,Lapguard,Adapters,8467,1999.0,52.53,949.0,332.15
PR9361,Rega IT Hp Pavilion DV1629TN DV1629US 90 Adapter,Rega IT,Adapters,9542,1399.0,50.04,699.0,160.77
PR9362,Rega IT Hp Pavilion DV9751XX DV9752EO 65 Adapter,Rega IT,Adapters,8947,1399.0,50.04,699.0,202.71
PR9363,Pilot Crocodile Ball Pen,Pilot,Ball Pens,8720,995.0,0.0,995.0,318.4
PR9364,Pilot Python Ball Pen,Pilot,Ball Pens,1020,995.0,0.0,995.0,258.7
PR9365,Rega IT Toshiba Satellite L300-227 L300-229 L300-22N 75 75 Adapter,Rega IT,Adapters,3478,1399.0,50.04,699.0,216.69
PR9366,Pilot Roller Ball Pen,Pilot,Roller Ball Pens,2358,960.0,0.0,960.0,153.6
PR9367,Rega IT Sony VPC-F12ZFX/H VPCF131FM 75 75 Adapter,Rega IT,Adapters,3606,1399.0,50.04,699.0,244.65
PR9368,Pilot Roller Ball Pen,Pilot,Roller Ball Pens,9516,1140.0,3.95,1095.0,109.5
PR9369,Pilot Roller Ball Pen,Pilot,Roller Ball Pens,7761,960.0,0.0,960.0,163.2
PR9370,Pilot Roller Ball Pen,Pilot,Roller Ball Pens,4211,720.0,11.11,640.0,96.0
PR9371,Pilot Roller Ball Pen,Pilot,Roller Ball Pens,4240,480.0,0.0,480.0,124.8
PR9372,Rega IT Hp Pavilion G6-1240SG G6-1241EA (65) 65 Adapter,Rega IT,Adapters,3361,1399.0,50.04,699.0,125.82
PR9373,"Pearlz Ocean Pleasing Alloy Pearl, Crystal Yellow Gold Bracelet",Pearlz Ocean,Bracelets,3966,1600.0,75.06,399.0,59.85
PR9374,Pilot Roller Ball Pen,Pilot,Roller Ball Pens,8545,960.0,0.0,960.0,384.0
PR9375,Lapguard Sony vaio VPC-EH1E1E/B_75 75 Adapter,Lapguard,Adapters,4756,1999.0,52.53,949.0,170.82
PR9376,NEVI Multi Coloured Designer Brass Swarovski Crystal Rhodium Bracelet,NEVI,Bracelets,7367,6500.0,75.4,1599.0,271.83
PR9377,Rega IT Hp Pavilion G4-1302AX G4-1302TU (65) 65 Adapter,Rega IT,Adapters,9590,1399.0,50.04,699.0,118.83
PR9378,Pilot Roller Ball Pen,Pilot,Roller Ball Pens,9313,720.0,0.0,720.0,129.6
PR9379,Nillkin Apple Lightning to USB Cable USB Cable,Nillkin,Cables,1520,999.0,40.04,599.0,215.64
PR9380,Payalwala Princess Delight Alloy Silver Bracelet,Payalwala,Bracelets,1623,998.0,50.0,499.0,174.65
PR9381,Rega IT Hp Pavilion ZT3464EA ZT3465EA (90) 90 Adapter,Rega IT,Adapters,2550,1399.0,50.04,699.0,139.8
PR9382,Swiss Charger Cable de synchro micro USB USB Cable,Swiss Charger,Cables,6131,599.0,0.0,599.0,95.84
PR9383,HOKO Micro USB to USB High speed data transfer and Charging Cable for HTC One Remix USB Cable,HOKO,Cables,8862,650.0,58.46,270.0,75.6
PR9384,Rega IT Hp Pavilion DV7-6140EO DV7-6140EW (65) 65 Adapter,Rega IT,Adapters,1065,1399.0,50.04,699.0,160.77
PR9385,Remax Micro USB Data Sync Charging Cable USB Cable,Remax,Cables,5798,849.0,82.45,149.0,31.29
PR9386,Rega IT MSI M670-S3458DL M670-S3458DLX 90 90 Adapter,Rega IT,Adapters,9721,1399.0,50.04,699.0,76.89
PR9387,Remax Micro USB Data Sync & Charging Cable USB Cable,Remax,Cables,3494,799.0,68.71,250.0,75.0
PR9388,Smartpro Micro USB Data Sync and Charging Cable USB Cable,Smartpro,Cables,4681,700.0,61.57,269.0,51.11
PR9389,LG EAD63689301 USB Cable,LG,Cables,3288,349.0,5.44,330.0,85.8
PR9390,Storite 5 Pack 2.0 A to Micro B 5 Pin Hi-Speed for External Hard Drives/Digital Cameras/Mobile Phones (150cm - 4.5 Foot - 1.5M) USB Cable,Storite,Cables,9639,700.0,57.29,299.0,110.63
PR9391,Avantree Micro USB Retractable USB Cable,Avantree,Cables,4333,599.0,16.69,499.0,64.87
PR9392,LG EAD63689301 USB Cable,LG,Cables,7312,249.0,0.0,249.0,94.62
PR9393,Police Slim Fit Men's Jeans,Slim,Jeans,9499,1499.0,40.03,899.0,107.88
PR9394,Police Slim Fit Men's Jeans,Slim,Jeans,5107,1499.0,40.03,899.0,296.67
PR9395,Uniball SAR Ball Pen,Uniball,Ball Pens,6745,150.0,3.33,145.0,17.4
PR9396,Pilot Super Grip Ball Pen,Pilot,Ball Pens,1665,120.0,0.0,120.0,31.2
PR9397,R18Jewels-Fashion&U Sparkling Princess Metal Bangle Set,R18Jewels-Fashion&U,Bangles,3716,555.0,64.32,198.0,25.74
PR9398,Raymond Abstract Double Blanket Orange,Raymond,"Blankets, Quilts & Dohars",8935,5999.0,0.0,5999.0,1139.81
PR9399,R18Jewels-Fashion&U Princess Gorgeous Metal Bangle Set,R18Jewels-Fashion&U,Bangles,1061,650.0,69.54,198.0,51.48
PR9400,Raymond Abstract Double Blanket Brown,Raymond,"Blankets, Quilts & Dohars",2876,7499.0,0.0,7499.0,1499.8
PR9401,R18Jewels-Fashion&U Princess Happiness Metal Bangle Set,R18Jewels-Fashion&U,Bangles,2421,810.0,63.33,297.0,59.4
PR9402,Raymond Abstract Double Blanket Purple,Raymond,"Blankets, Quilts & Dohars",7445,5499.0,0.0,5499.0,1099.8
PR9403,R18Jewels-Fashion&U Royal ANTIQ Metal Crystal Bangle Set,R18Jewels-Fashion&U,Bangles,8783,2000.0,70.05,599.0,197.67
PR9404,Raymond Abstract Double Blanket Brown,Raymond,"Blankets, Quilts & Dohars",7619,5999.0,0.0,5999.0,1859.69
PR9405,Vidhya Kangan Blue Metal Rhodium Bangle Set,Vidhya Kangan,Bangles,9439,700.0,28.57,500.0,145.0
PR9406,Raymond Abstract Double Blanket Pink,Raymond,"Blankets, Quilts & Dohars",9034,5499.0,0.0,5499.0,604.89
PR9407,R18Jewels-Fashion&U Gorgeous Princess Metal Crystal Bangle,R18Jewels-Fashion&U,Bangles,3759,1500.0,75.4,369.0,40.59
PR9408,Raymond Abstract Double Blanket Grey,Raymond,"Blankets, Quilts & Dohars",6064,8999.0,0.0,8999.0,3599.6
PR9409,Vidhya Kangan Blue Metal Rhodium Bangle Set,Vidhya Kangan,Bangles,7538,500.0,40.0,300.0,63.0
PR9410,Raymond Abstract Double Blanket Green,Raymond,"Blankets, Quilts & Dohars",9420,1999.0,0.0,1999.0,359.82
PR9411,Vidhya Kangan Blue Metal Rhodium Bangle Set,Vidhya Kangan,Bangles,8299,1000.0,50.0,500.0,105.0
PR9412,Raymond Abstract Double Blanket Blue,Raymond,"Blankets, Quilts & Dohars",1072,4999.0,0.0,4999.0,549.89
PR9413,R18Jewels-Fashion&U Glittering Sparkling Metal Crystal Bangle Set,R18Jewels-Fashion&U,Bangles,3530,1100.0,66.45,369.0,84.87
PR9414,Raymond Abstract Double Blanket Beige,Raymond,"Blankets, Quilts & Dohars",9880,3699.0,0.0,3699.0,1331.64
PR9415,Raymond Abstract Double Blanket Purple,Raymond,"Blankets, Quilts & Dohars",6432,5999.0,0.0,5999.0,1499.75
PR9416,Vidhya Kangan Dark Bule Metal Rhodium Bangle Set,Vidhya Kangan,Bangles,6462,1000.0,50.0,500.0,60.0
PR9417,Raymond Abstract Double Blanket Red,Raymond,"Blankets, Quilts & Dohars",2761,3629.0,0.0,3629.0,725.8
PR9418,Vidhya Kangan Blue Metal Rhodium Bangle Set,Vidhya Kangan,Bangles,6174,700.0,28.57,500.0,170.0
PR9419,Raymond Abstract Double Blanket Red,Raymond,"Blankets, Quilts & Dohars",4627,5599.0,0.0,5599.0,1623.71
PR9420,PXL Men's Solid Formal Shirt,Slim,Shirts,5799,1420.0,50.77,699.0,139.8
PR9421,Raymond Abstract Double Blanket Blue,Raymond,"Blankets, Quilts & Dohars",3472,8999.0,0.0,8999.0,2519.72
PR9422,Raymond Abstract Double Blanket Blue,Raymond,"Blankets, Quilts & Dohars",7583,3999.0,0.0,3999.0,1199.7
PR9423,Raymond Abstract Double Blanket Pink,Raymond,"Blankets, Quilts & Dohars",3086,3799.0,0.0,3799.0,911.76
PR9424,Raymond Abstract Double Blanket Brown,Raymond,"Blankets, Quilts & Dohars",3223,5999.0,0.0,5999.0,1139.81
PR9425,Raymond Abstract Double Blanket Brown,Raymond,"Blankets, Quilts & Dohars",8907,3299.0,0.0,3299.0,494.85
PR9426,Raymond Abstract Double Blanket Beige,Raymond,"Blankets, Quilts & Dohars",8151,4999.0,0.0,4999.0,1299.74
PR9427,Raymond Abstract Double Blanket Brown,Raymond,"Blankets, Quilts & Dohars",4684,5999.0,0.0,5999.0,1199.8
PR9428,Raymond Abstract Double Blanket Red,Raymond,"Blankets, Quilts & Dohars",1869,5999.0,0.0,5999.0,959.84
PR9429,Raymond Abstract Double Blanket Brown,Raymond,"Blankets, Quilts & Dohars",5601,11549.0,0.0,11549.0,1847.84
PR9430,Raymond Abstract Double Blanket Green,Raymond,"Blankets, Quilts & Dohars",4974,7999.0,0.0,7999.0,1919.76
PR9431,Raymond Abstract Double Blanket Grey,Raymond,"Blankets, Quilts & Dohars",9401,9999.0,0.0,9999.0,2899.71
PR9432,Raymond Abstract Double Blanket Brown,Raymond,"Blankets, Quilts & Dohars",9334,11549.0,0.0,11549.0,3695.68
PR9433,Raymond Abstract Double Blanket Red,Raymond,"Blankets, Quilts & Dohars",6845,11549.0,0.0,11549.0,2309.8
PR9434,ACM TEM1161 Tempered Glass for Huawei Honor 6,ACM,Screen Protectors,5525,790.0,68.48,249.0,77.19
PR9435,Pecanz Men's Striped Casual Denim Shirt,Slim,Shirts,8922,1795.0,5.57,1695.0,305.1
PR9436,k~style TG-138 Tempered Glass for Huawei Honor 6,k~style,Screen Protectors,7628,999.0,75.08,249.0,77.19
PR9437,GHPC Men's Checkered Casual Denim Shirt,Slim,Shirts,4611,1499.0,60.04,599.0,239.6
PR9438,Xenio GL86 Tempered Glass for Huawei Honor 6,Xenio,Screen Protectors,8990,999.0,81.98,180.0,39.6
PR9439,Neutron HR-06 Tempered Glass for Huawei Honor 6,Neutron,Screen Protectors,1302,799.0,62.58,299.0,32.89
PR9440,Molife M-SLTG-HONOR6PLUS Tempered Glass for Huawei Honor 6 Plus,Molife,Screen Protectors,6499,1299.0,84.68,199.0,59.7
PR9441,APS Premium Scratch Protector GL-HH6 Tempered Glass for Huawei Honor 6,APS,Screen Protectors,9370,799.0,50.06,399.0,151.62
PR9442,Yuuup Temp 2.30 Tempered Glass for Huawei Honor 6,Yuuup,Screen Protectors,1732,699.0,81.55,129.0,25.8
PR9443,PrixCracker Honor6+ Tempered Glass for Huawei Honor 6+,PrixCracker,Screen Protectors,2048,699.0,57.22,299.0,119.6
PR9444,Vmax SC161 Tempered Glass for Huawei Honor 6,Vmax,Screen Protectors,4460,999.0,50.05,499.0,149.7
PR9445,Nillkin jt003 Tempered Glass for Huawei Honor 6 H60-L04,Nillkin,Screen Protectors,2347,999.0,34.43,655.0,235.8
PR9446,Techno TrendZ Screen Guard HD Protector Tempered Glass for Huawei Honor 6,Techno TrendZ,Screen Protectors,4533,995.0,69.95,299.0,74.75
PR9447,FliFit SG22 Amazing H Tempered Glass for Huawei Honor 6,FliFit,Screen Protectors,1819,599.0,50.75,295.0,103.25
PR9448,Raydenhy HD Screen Guard Tempered Glass for Huawei Honor 6,Raydenhy,Screen Protectors,8868,599.0,66.78,199.0,21.89
PR9449,FliFit TG-304 Tempered Glass for Huawei Honor 6 Plus,FliFit,Screen Protectors,8636,599.0,16.86,498.0,104.58
PR9450,FliFit SG22 2.5D Tempered Glass for Huawei Honor 6,FliFit,Screen Protectors,3906,599.0,42.4,345.0,37.95
PR9451,Police Slim Fit Men's Jeans,Slim,Jeans,1548,2599.0,50.02,1299.0,246.81
PR9452,Reckler Slim Fit Men's Jeans,Slim,Jeans,1413,13495.0,51.1,6599.0,2375.64
PR9453,Platignum Carnaby Street Ball Pen,Platignum,Ball Pens,3661,695.0,0.0,695.0,180.7
PR9454,Pilot Ball Pen,Pilot,Ball Pens,2401,995.0,0.0,995.0,288.55
PR9455,Pilot Roller Ball Pen,Pilot,Roller Ball Pens,2054,720.0,0.0,720.0,144.0
PR9456,Roadster Women's Checkered Casual Shirt,Slim Fit,Western Wear,9152,1299.0,50.04,649.0,175.23
PR9457,Eavan Women's Self Design Casual Shirt,Slim,Western Wear,2942,1499.0,35.02,974.0,340.9
PR9458,Roadster Women's Checkered Casual Reversible Shirt,Slim Fit,Western Wear,1193,1499.0,50.03,749.0,187.25
PR9459,"Planet Steel, Plastic Dustbin",Planet,Home Cleaning,2222,1100.0,19.09,890.0,160.2
PR9460,Rajrang Animal Cushions Cover,Rajrang,Cushion Covers,6536,2399.0,57.23,1026.0,348.84
PR9461,PXL Men's Solid Formal Shirt,Slim,Shirts,1495,1900.0,64.21,680.0,122.4
PR9462,Zobello Men's Checkered Casual Shirt,Standard Fit,Shirts,8572,1599.0,0.0,1599.0,591.63
PR9463,Raymond Abstract Single Blanket Orange,Raymond,"Blankets, Quilts & Dohars",7251,4289.0,10.0,3860.0,926.4
PR9464,Raymond Abstract Single Blanket Yellow,Raymond,"Blankets, Quilts & Dohars",4036,2099.0,10.0,1889.0,717.82
PR9465,Raymond Abstract Single Blanket Grey,Raymond,"Blankets, Quilts & Dohars",9980,3799.0,10.0,3419.0,1059.89
